sample_id,st,zp,alpha_z,beta_z,alpha_m,m_max,delta_m,m_min,lambda_peak,mu_m,sigma_m,beta_q
pop05007_sample00013,26624,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00014,28672,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00015,30720,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00016,32768,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00017,34816,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00018,36864,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00019,38912,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00020,40960,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00021,43008,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05007_sample00022,45056,2.247547633,2.32867855,3.36204769,3.282701696,32.03136158,9.425292453,8.292142271,0.050912751,33.93332993,3.533358526,-3.341965975
pop05008_sample00000,0,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00001,2048,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00002,4096,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00003,6144,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00004,8192,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00005,10240,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00006,12288,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00007,14336,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00008,16384,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00009,18432,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00010,20480,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00011,22528,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00012,24576,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00013,26624,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00014,28672,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00015,30720,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00016,32768,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00017,34816,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00018,36864,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00019,38912,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00020,40960,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00021,43008,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05008_sample00022,45056,1.581817653,3.327273521,2.135573928,3.25198289,40.40714162,4.171103415,3.224779157,0.04964384,35.37890679,3.592466262,-4.335849306
pop05009_sample00000,0,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00001,2048,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00002,4096,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00003,6144,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00004,8192,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00005,10240,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00006,12288,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00007,14336,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00008,16384,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00009,18432,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00010,20480,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00011,22528,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00012,24576,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00013,26624,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00014,28672,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00015,30720,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00016,32768,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00017,34816,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00018,36864,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00019,38912,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00020,40960,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00021,43008,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05009_sample00022,45056,1.830346532,2.954480201,2.178024274,3.101580019,13.92430452,4.605552955,7.105076741,0.048171061,34.49760837,3.571813864,3.811011854
pop05010_sample00000,0,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00001,2048,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00002,4096,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00003,6144,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00004,8192,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00005,10240,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00006,12288,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00007,14336,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00008,16384,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00009,18432,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00010,20480,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00011,22528,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00012,24576,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00013,26624,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00014,28672,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00015,30720,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00016,32768,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00017,34816,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00018,36864,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00019,38912,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00020,40960,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00021,43008,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05010_sample00022,45056,1.565499775,3.351750338,2.144359883,3.033777422,91.44034304,5.90147581,8.189334187,0.047596038,34.91061922,3.53442154,0.473275444
pop05011_sample00000,0,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00001,2048,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00002,4096,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00003,6144,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00004,8192,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00005,10240,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00006,12288,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00007,14336,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00008,16384,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00009,18432,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00010,20480,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00011,22528,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00012,24576,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00013,26624,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00014,28672,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00015,30720,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00016,32768,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00017,34816,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00018,36864,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00019,38912,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00020,40960,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00021,43008,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05011_sample00022,45056,2.106604129,2.540093807,2.702662715,3.085716102,56.40075502,1.971327219,8.089850683,0.04061584,34.42183156,3.564783361,1.940706153
pop05012_sample00000,0,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00001,2048,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00002,4096,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00003,6144,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00004,8192,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00005,10240,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
pop05012_sample00006,12288,1.935347768,2.796978348,2.302277784,3.492190656,70.38377137,9.273328408,9.708744045,0.057059021,35.36294753,3.546253115,-1.679478164
